,SITE,SITEVISITID,DATE_,OBS_YEAR,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,ANALYSIS_SEC,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,MEAN_HII_40,MEAN_HII_40_ADJUSTED_BY_AREA,SITEVISITI,TUR_MEAN,TUR_SD,TUR_CLIM_M,TUR_ANOM_M,TUR_ANOM_F,SST_MEAN,SST_SD,SST_CLIM_M,SST_ANOM_M,SST_ANOM_F,PAR_MEAN,PAR_SD,PAR_CLIM_M,PAR_ANOM_M,PAR_ANOM_F,CHL_MEAN,CHL_SD,CHL_CLIM_M,CHL_ANOM_M,CHL_ANOM_F,WAVES_MEAN,WAVES_SD,WAVES_CLIM,WAVES_ANOM,WAVES_AN_1
3678,ROS-00471,8446,3/19/15,2015,SAMOA,Rose,Forereef,Mid,-14.5569286,-168.1513451,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8446,0.00017,4.30E-05,0.00031,5.40E-05,0.148221,28.69626,0.578208,29.21,0.565417,0.205128,42.367639,8.191397,59.6927,10.0259,0.285024,0.037355,0.011377,0.08432,0.015462,0.141304,NA,NA,NA,NA,NA
3679,ROS-00475,8403,3/17/15,2015,SAMOA,Rose,Forereef,Mid,-14.53283809,-168.1486117,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8403,0.000172,5.40E-05,0.00037,7.60E-05,0.120553,28.705582,0.598671,29.236,0.56125,0.203526,42.611833,8.191895,59.6426,9.909617,0.275966,0.037107,0.012782,0.08776,0.016579,0.130435,NA,NA,NA,NA,NA
3680,ROS-00478,8376,3/16/15,2015,SAMOA,Rose,Forereef,Deep,-14.52897211,-168.1541422,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefDeep,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8376,0.000173,5.10E-05,0.00041,7.20E-05,0.124506,28.700293,0.572073,29.289,0.468167,0.161859,42.620862,8.283783,59.3871,9.094083,0.283816,0.037609,0.012597,0.10453,0.017996,0.128623,NA,NA,NA,NA,NA
3681,ROS-00479,8416,3/18/15,2015,SAMOA,Rose,Backreef,Mid,-14.55159168,-168.159639,0,ROSE_OTHER,0,1143,RANDOM,AS_SANCTUARY,2015,BackreefMid,ROSE_OTHER,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8416,0.00017,4.30E-05,0.00031,5.40E-05,0.148221,28.69626,0.578208,29.21,0.565417,0.205128,42.367639,8.191397,59.6927,10.0259,0.285024,0.037355,0.011377,0.08432,0.015462,0.141304,NA,NA,NA,NA,NA
3682,ROS-00480,8374,3/16/15,2015,SAMOA,Rose,Forereef,Mid,-14.54137045,-168.1443634,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8374,0.000172,5.40E-05,0.00037,7.60E-05,0.120553,28.705582,0.598671,29.236,0.56125,0.203526,42.611833,8.191895,59.6426,9.909617,0.275966,0.037107,0.012782,0.08776,0.016579,0.130435,NA,NA,NA,NA,NA
3683,ROS-00486,8375,3/16/15,2015,SAMOA,Rose,Forereef,Mid,-14.52975129,-168.1501716,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8375,0.000172,5.40E-05,0.00037,7.60E-05,0.120553,28.700293,0.572073,29.289,0.468167,0.161859,42.611833,8.191895,59.6426,9.909617,0.275966,0.037107,0.012782,0.08776,0.016579,0.130435,NA,NA,NA,NA,NA
3684,ROS-00489,8371,3/16/15,2015,SAMOA,Rose,Forereef,Mid,-14.55740847,-168.16203,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8371,0.00017,4.30E-05,0.00031,5.40E-05,0.148221,28.69626,0.578208,29.21,0.565417,0.205128,42.367639,8.191397,59.6927,10.0259,0.285024,0.037355,0.011377,0.08432,0.015462,0.141304,NA,NA,NA,NA,NA
3685,ROS-00490,8418,3/18/15,2015,SAMOA,Rose,Forereef,Deep,-14.55412033,-168.1649779,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefDeep,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8418,0.00017,4.30E-05,0.00031,5.40E-05,0.148221,28.69626,0.578208,29.21,0.565417,0.205128,42.367639,8.191397,59.6927,10.0259,0.285024,0.037355,0.011377,0.08432,0.015462,0.141304,NA,NA,NA,NA,NA
3686,ROS-00494,8442,3/19/15,2015,SAMOA,Rose,Forereef,Mid,-14.56050273,-168.15845,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8442,0.00017,4.30E-05,0.00031,5.40E-05,0.148221,28.69626,0.578208,29.21,0.565417,0.205128,42.367639,8.191397,59.6927,10.0259,0.285024,0.037355,0.011377,0.08432,0.015462,0.141304,NA,NA,NA,NA,NA
3687,ROS-00495,8404,3/17/15,2015,SAMOA,Rose,Forereef,Mid,-14.52931182,-168.1519601,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8404,0.000172,5.40E-05,0.00037,7.60E-05,0.120553,28.700293,0.572073,29.289,0.468167,0.161859,42.611833,8.191895,59.6426,9.909617,0.275966,0.037107,0.012782,0.08776,0.016579,0.130435,NA,NA,NA,NA,NA
3688,ROS-00501,8419,3/18/15,2015,SAMOA,Rose,Forereef,Mid,-14.54535093,-168.171063,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8419,0.000433,0.000485,0.00379,0.000897,0.055336,28.700293,0.572073,29.289,0.468167,0.161859,42.126586,8.175433,59.7091,8.999417,0.243357,0.102256,0.118484,0.89094,0.202895,0.063406,NA,NA,NA,NA,NA
3689,ROS-00502,8393,3/17/15,2015,SAMOA,Rose,Forereef,Mid,-14.54957549,-168.1680349,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8393,0.00017,4.20E-05,0.00035,5.50E-05,0.132411,28.700293,0.572073,29.289,0.468167,0.161859,42.443994,8.173922,59.4342,10.072958,0.275966,0.038047,0.0117,0.08613,0.016599,0.143116,NA,NA,NA,NA,NA
3690,ROS-00503,8445,3/19/15,2015,SAMOA,Rose,Forereef,Mid,-14.54834998,-168.1373351,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8445,0.000169,4.30E-05,3.00E-04,5.70E-05,0.12253,28.705582,0.598671,29.236,0.56125,0.203526,42.585153,8.210193,59.7469,10.096958,0.303744,0.036649,0.012131,0.07497,0.015143,0.137681,NA,NA,NA,NA,NA
3691,ROS-00504,8414,3/18/15,2015,SAMOA,Rose,Forereef,Mid,-14.5384341,-168.1720766,0,ROSE_SANCTUARY,0,1143,RANDOM,AS_SANCTUARY,2015,ForereefMid,ROSE_SANCTUARY,UNKNOWN,1000,UNKOWN,UNKOWN,0,0,8414,0.000242,0.00018,0.00139,0.000382,0.059289,28.700293,0.572073,29.289,0.468167,0.161859,42.226072,8.157437,59.5033,9.255408,0.25785,0.06049,0.046563,0.30784,0.110015,0.088768,NA,NA,NA,NA,NA
3692,ROT-00001,1835,4/9/09,2009,MARIAN,Rota,Forereef,Mid,14.17567,145.28577,0,Rota,2527,213241,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1835,9.40E-05,5.50E-05,0.00026,7.30E-05,0.098814,28.960694,0.634955,29.148,1.026833,0.408654,43.846737,7.487387,56.2019,3.595615,0.188406,0.03046,0.011495,0.06594,0.01209,0.061594,NA,NA,NA,NA,NA
3693,ROT-00002,1836,4/9/09,2009,MARIAN,Rota,Forereef,Mid,14.15378,145.25938,0,Rota,2527,213241,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1836,6.50E-05,5.10E-05,0.00022,6.10E-05,0.063241,28.960694,0.634955,29.148,1.026833,0.408654,43.746088,7.589696,56.1419,3.564526,0.193841,0.026332,0.010832,0.05886,0.00512,0.03442,NA,NA,NA,NA,NA
3694,ROT-00003,1837,4/9/09,2009,MARIAN,Rota,Forereef,Mid,14.114,145.16717,0,Rota,2527,213241,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Rota,Sasanhaya Fish Reserve,1994,Closed,NA,31.53846154,31.53846154,1837,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.953026,0.629149,29.223,0.929,0.349359,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3695,ROT-00005,1842,4/10/09,2009,MARIAN,Rota,Forereef,Mid,14.18288,145.20702,0,Rota,2527,213241,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1842,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3696,ROT-00006,1843,4/10/09,2009,MARIAN,Rota,Forereef,Mid,14.15838,145.1504,0,Rota,2527,213241,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1843,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.936427,0.623234,29.146,0.916,0.402244,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3697,ROT-00007,1844,4/10/09,2009,MARIAN,Rota,Forereef,Mid,14.1367,145.14172,0,Rota,2527,213241,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1844,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.926304,0.655011,28.984,1.1375,0.501603,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3698,ROT-00050,1838,4/9/09,2009,MARIAN,Rota,Forereef,Deep,14.16325,145.2850972,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1838,6.50E-05,5.10E-05,0.00022,6.10E-05,0.063241,28.960694,0.634955,29.148,1.026833,0.408654,43.746088,7.589696,56.1419,3.564526,0.193841,0.026332,0.010832,0.05886,0.00512,0.03442,NA,NA,NA,NA,NA
3699,ROT-00051,1839,4/9/09,2009,MARIAN,Rota,Forereef,Shallow,14.15336553,145.2634441,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1839,6.50E-05,5.10E-05,0.00022,6.10E-05,0.063241,28.960694,0.634955,29.148,1.026833,0.408654,43.746088,7.589696,56.1419,3.564526,0.193841,0.026332,0.010832,0.05886,0.00512,0.03442,NA,NA,NA,NA,NA
3700,ROT-00052,1840,4/9/09,2009,MARIAN,Rota,Forereef,Shallow,14.11275253,145.1943908,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1840,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.953026,0.629149,29.223,0.929,0.349359,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3701,ROT-00053,1841,4/9/09,2009,MARIAN,Rota,Forereef,Deep,14.12271944,145.1312611,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1841,7.10E-05,5.50E-05,0.00032,6.70E-05,0.06917,28.926304,0.655011,28.984,1.1375,0.501603,43.917289,7.422624,56.3288,4.046193,0.197464,0.027193,0.011402,0.08397,0.010258,0.057971,NA,NA,NA,NA,NA
3702,ROT-00054,1845,4/10/09,2009,MARIAN,Rota,Forereef,Deep,14.19106197,145.2160626,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1845,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3703,ROT-00055,1846,4/10/09,2009,MARIAN,Rota,Forereef,Shallow,14.17852323,145.2030792,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1846,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3704,ROT-00056,1847,4/10/09,2009,MARIAN,Rota,Forereef,Shallow,14.17029,145.17842,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1847,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.936427,0.623234,29.146,0.916,0.402244,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3705,ROT-00057,1848,4/10/09,2009,MARIAN,Rota,Forereef,Deep,14.15535,145.14699,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2009,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,1848,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.940925,0.637278,29.153,0.950417,0.395833,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3706,ROT-00061,3752,5/2/11,2011,MARIAN,Rota,Forereef,Mid,14.19111201,145.2184564,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3752,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3707,ROT-00062,3727,5/1/11,2011,MARIAN,Rota,Forereef,Deep,14.13171248,145.1552167,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3727,7.10E-05,5.50E-05,0.00032,6.70E-05,0.06917,28.926304,0.655011,28.984,1.1375,0.501603,43.917289,7.422624,56.3288,4.046193,0.197464,0.027193,0.011402,0.08397,0.010258,0.057971,NA,NA,NA,NA,NA
3708,ROT-00065,3746,5/2/11,2011,MARIAN,Rota,Forereef,Mid,14.18533838,145.2101288,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3746,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3709,ROT-00066,3733,5/1/11,2011,MARIAN,Rota,Forereef,Deep,14.12145345,145.1307357,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3733,7.10E-05,5.50E-05,0.00032,6.70E-05,0.06917,28.926304,0.655011,28.984,1.1375,0.501603,43.917289,7.422624,56.3288,4.046193,0.197464,0.027193,0.011402,0.08397,0.010258,0.057971,NA,NA,NA,NA,NA
3710,ROT-00068,3749,5/2/11,2011,MARIAN,Rota,Forereef,Deep,14.15774918,145.1490878,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3749,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.940925,0.637278,29.153,0.950417,0.395833,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3711,ROT-00069,3743,5/2/11,2011,MARIAN,Rota,Forereef,Deep,14.17066997,145.1596501,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3743,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.936427,0.623234,29.146,0.916,0.402244,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3712,ROT-00072,3728,5/1/11,2011,MARIAN,Rota,Forereef,Deep,14.11064951,145.1659054,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3728,7.10E-05,5.50E-05,0.00032,6.70E-05,0.06917,28.953026,0.629149,29.223,0.929,0.349359,43.917289,7.422624,56.3288,4.046193,0.197464,0.027193,0.011402,0.08397,0.010258,0.057971,NA,NA,NA,NA,NA
3713,ROT-00076,3734,5/1/11,2011,MARIAN,Rota,Forereef,Mid,14.12767349,145.1650403,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,Sasanhaya Fish Reserve,1994,Closed,NA,31.53846154,31.53846154,3734,7.10E-05,5.50E-05,0.00032,6.70E-05,0.06917,28.926304,0.655011,28.984,1.1375,0.501603,43.917289,7.422624,56.3288,4.046193,0.197464,0.027193,0.011402,0.08397,0.010258,0.057971,NA,NA,NA,NA,NA
3714,ROT-00078,3751,5/2/11,2011,MARIAN,Rota,Forereef,Mid,14.18242207,145.203903,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3751,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3715,ROT-00082,3744,5/2/11,2011,MARIAN,Rota,Forereef,Mid,14.17172969,145.1767691,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3744,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.936427,0.623234,29.146,0.916,0.402244,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3716,ROT-00088,3731,5/1/11,2011,MARIAN,Rota,Forereef,Mid,14.1193438,145.167943,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,Sasanhaya Fish Reserve,1994,Closed,NA,31.53846154,31.53846154,3731,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.926304,0.655011,28.984,1.1375,0.501603,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3717,ROT-00107,3738,5/1/11,2011,MARIAN,Rota,Forereef,Shallow,14.11504431,145.1678368,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,Sasanhaya Fish Reserve,1994,Closed,NA,31.53846154,31.53846154,3738,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.953026,0.629149,29.223,0.929,0.349359,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3718,ROT-00111,3732,5/1/11,2011,MARIAN,Rota,Forereef,Deep,14.11255019,145.1904732,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3732,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.953026,0.629149,29.223,0.929,0.349359,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3719,ROT-00114,3730,5/1/11,2011,MARIAN,Rota,Forereef,Shallow,14.11476335,145.2098587,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3730,9.80E-05,5.40E-05,0.00025,7.80E-05,0.134387,28.954668,0.631488,29.18,1.002,0.384615,43.875811,7.396436,56.0717,3.635128,0.195652,0.028372,0.011694,0.06169,0.009353,0.054348,NA,NA,NA,NA,NA
3720,ROT-00120,3753,5/2/11,2011,MARIAN,Rota,Forereef,Shallow,14.19993413,145.2364141,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3753,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3721,ROT-00121,3729,5/1/11,2011,MARIAN,Rota,Forereef,Mid,14.11351268,145.2055761,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3729,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.954668,0.631488,29.18,1.002,0.384615,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3722,ROT-00134,3735,5/1/11,2011,MARIAN,Rota,Forereef,Shallow,14.11407553,145.1814365,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3735,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.953026,0.629149,29.223,0.929,0.349359,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3723,ROT-00145,3750,5/2/11,2011,MARIAN,Rota,Forereef,Shallow,14.17314875,145.1836808,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3750,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.936427,0.623234,29.146,0.916,0.402244,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3724,ROT-00156,3747,5/2/11,2011,MARIAN,Rota,Forereef,Shallow,14.19781476,145.2329424,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3747,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3725,ROT-00159,3737,5/1/11,2011,MARIAN,Rota,Forereef,Shallow,14.11380705,145.1953853,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3737,8.40E-05,5.60E-05,0.00026,7.20E-05,0.094862,28.953026,0.629149,29.223,0.929,0.349359,43.812696,7.46293,56.2951,3.766021,0.184783,0.027678,0.011651,0.06007,0.006203,0.03442,NA,NA,NA,NA,NA
3726,ROT-00172,3736,5/1/11,2011,MARIAN,Rota,Forereef,Mid,14.12226615,145.2204948,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3736,6.50E-05,5.10E-05,0.00022,6.10E-05,0.063241,28.954668,0.631488,29.18,1.002,0.384615,43.746088,7.589696,56.1419,3.564526,0.193841,0.026332,0.010832,0.05886,0.00512,0.03442,NA,NA,NA,NA,NA
3727,ROT-00176,3745,5/2/11,2011,MARIAN,Rota,Forereef,Shallow,14.17565955,145.1960068,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefShallow,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3745,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.936427,0.623234,29.146,0.916,0.402244,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3728,ROT-00200,3748,5/2/11,2011,MARIAN,Rota,Forereef,Deep,14.13286641,145.1251059,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3748,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.926304,0.655011,28.984,1.1375,0.501603,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3729,ROT-00201,3742,5/2/11,2011,MARIAN,Rota,Forereef,Deep,14.14465087,145.1361301,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2011,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,3742,7.10E-05,5.10E-05,0.00032,3.50E-05,0.019763,28.926304,0.655011,28.984,1.1375,0.501603,42.759704,7.229778,55.1651,3.958313,0.181159,0.030379,0.011749,0.07542,0.004881,0.016304,NA,NA,NA,NA,NA
3730,ROT-00206,6708,4/5/14,2014,MARIAN,Rota,Forereef,Mid,14.19371828,145.2221229,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2014,ForereefMid,Rota,NA,NA,NA,NA,31.53846154,31.53846154,6708,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
3731,ROT-00207,6704,4/5/14,2014,MARIAN,Rota,Forereef,Deep,14.18751265,145.2104283,0,Rota,2527,213241,RANDOM,RAMP_BASIC,2014,ForereefDeep,Rota,NA,NA,NA,NA,31.53846154,31.53846154,6704,5.80E-05,4.70E-05,0.00023,6.90E-05,0.061265,28.944233,0.634564,29.223,0.929417,0.354167,43.660337,7.530102,56.118,3.455878,0.182971,0.02902,0.010808,0.06542,0.012562,0.085145,NA,NA,NA,NA,NA
